Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Mean Completion Time (ms),Mean Click Error (%),Mean Throughput (bps)
P1,S2,C1,Non-Dominant,Mouse,Intermediate,1228.453333346049,20,2.364612217150146
